Age,AnnualIncomeUSD,City,CompanySize,CompanyType,CurrentWorkplaceExperience,Domain,Education,EnglishLevel,IsStudyingCurrently,JobTitle,MonthlySalaryUAH,ProgrammingLanguage,ResponseDate,Sex,Specialization,TotalWorkExperience,University,UserAgent
29,16800,Kharkiv,51-200 employees,Outsourcing,1.5,Web Development,Higher,Pre-Intermediate,False,Junior Software Engineer,39200,JavaScript,11/06/2018 12:37:53,male,,1.5,KhAI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
41,36000,Kyiv,1-10 employees,Outsourcing,0.25,Telecom,Higher,Intermediate,False,Software Engineer,84000,C#/.NET,11/06/2018 12:37:57,male,,10.0,VNU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
26,26220,Vinnytsia,201-1000 employees,Product,1.0,Gamedev,Higher,Intermediate,False,Senior Software Engineer,61180,C#/.NET,11/06/2018 12:38:18,male,,7.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
26,6600,Kyiv,11-50 employees,Product,2.0,Web Development,Higher,Pre-Intermediate,False,Software Engineer,15400,JavaScript,11/06/2018 12:38:19,male,,2.0,KNEU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
24,26400,Kyiv,1001+ employees,Outsourcing,5.0,"Banking and Finance,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,61600,JavaScript,11/06/2018 12:38:21,male,,5.0,Other,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
40,28200,Zaporizhia,11-50 employees,Outsourcing,0.25,Web Development,Higher,Pre-Intermediate,False,Senior Software Engineer,65800,Python,11/06/2018 12:38:24,male,,10.0,ZNTU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
22,12600,Lviv,51-200 employees,Other,1.0,Telecom,Higher,Intermediate,False,Junior Software Engineer,29400,Other,11/06/2018 12:38:24,male,,1.0,Lviv Polytechnic,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
20,21000,Kyiv,11-50 employees,Product,1.5,Web Development,Higher,Upper-Intermediate,True,Software Engineer,49000,Ruby/Rails,11/06/2018 12:38:25,male,,1.5,KPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
39,32400,Kyiv,201-1000 employees,Outsourcing,0.0,"Desktop Applications,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,75600,C#/.NET,11/06/2018 12:38:42,male,,5.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
28,9600,Kharkiv,1001+ employees,Product,0.0,"Web Development,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,22400,C#/.NET,11/06/2018 12:38:43,male,,2.0,Other,"Mozilla/5.0 (Linux; Android 7.0; HUAWEI VNS-L21 Build/HUAWEIVNS-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.81 Mobile Safari/537.36"
33,12228,Odesa,1001+ employees,Outsourcing,1.5,System Programming,Higher,Pre-Intermediate,False,Junior Software Engineer,28532,C++,11/06/2018 12:38:53,male,,1.5,Other,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.97"
31,14400,Cherkasy,51-200 employees,Outsourcing,0.0,"Web Development,Corporate Systems",Unfinished higher,Intermediate,False,Software Engineer,33600,Java,11/06/2018 12:39:12,male,,10.0,Other,"Mozilla/5.0 (Linux; Android 5.0.1; MX5 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36"
26,42000,Remote,1-10 employees,Product,1.5,Web Development,Two higher,Advanced,False,Software Engineer,98000,Python,11/06/2018 12:39:25,female,,6.0,NAU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8"
25,18000,Kyiv,201-1000 employees,Product,1.0,Web Development,Unfinished higher,Intermediate,False,Software Engineer,42000,JavaScript,11/06/2018 12:39:34,male,,2.0,KPI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
22,9960,Chernivtsi,201-1000 employees,Outsourcing,1.0,"Desktop Applications,Web Development",Higher,Upper-Intermediate,True,Junior Software Engineer,23240,C#/.NET,11/06/2018 12:39:59,male,,1.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
23,18000,Vinnytsia,201-1000 employees,Product,3.0,Gamedev,Secondary,Upper-Intermediate,False,Software Engineer,42000,C#/.NET,11/06/2018 12:40:06,male,,5.0,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
25,63600,Lviv,201-1000 employees,Product,0.0,Web Development,Higher,Upper-Intermediate,False,Senior Software Engineer,148400,JavaScript,11/06/2018 12:40:08,male,,5.0,Lviv Polytechnic,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
34,55200,Remote,1-10 employees,Startup,0.5,"iOS,Web Development",Unfinished higher,Intermediate,False,Senior Software Engineer,128800,JavaScript,11/06/2018 12:40:26,male,,1.5,KPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
21,3000,Poltava,51-200 employees,Outsourcing,0.25,Web Development,Unfinished higher,Pre-Intermediate,True,Junior Software Engineer,7000,C#/.NET,11/06/2018 12:40:40,male,,0.25,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
26,1824,Kyiv,1-10 employees,Other,2.0,"Web Development,Other",Higher,Intermediate,False,Junior Software Engineer,4256,JavaScript,11/06/2018 12:41:03,male,,1.5,KhNURE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
21,9900,Kharkiv,11-50 employees,Outstaffing,0.5,Web Development,Unfinished higher,Pre-Intermediate,False,Junior Software Engineer,23100,JavaScript,11/06/2018 12:41:06,male,,1.5,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
21,6000,Dnipro,11-50 employees,Outsourcing,0.5,"Web Development,Embedded",Higher,Upper-Intermediate,True,Junior Software Engineer,14000,Python,11/06/2018 12:41:07,male,,0.5,DNU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
24,33600,Kharkiv,51-200 employees,Outsourcing,2.0,"Web Development,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,78400,Java,11/06/2018 12:41:14,male,,5.0,KhNURE,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
29,13200,Kharkiv,1-10 employees,Startup,0.5,Web Development,Higher,Intermediate,False,Software Engineer,30800,C#/.NET,11/06/2018 12:41:28,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
28,19800,Poltava,51-200 employees,Outstaffing,1.0,"Web Development,Gamedev",Higher,Intermediate,False,Software Engineer,46200,JavaScript,11/06/2018 12:41:28,male,,6.0,Other,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
29,51600,Odesa,201-1000 employees,Product,2.0,"Web Development,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,120400,PHP,11/06/2018 12:41:29,male,,7.0,Other,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
23,11400,Kyiv,11-50 employees,Outsourcing,0.25,Web Development,Higher,Intermediate,False,Junior Software Engineer,26600,C#/.NET,11/06/2018 12:41:49,male,,1.5,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
32,32400,Kyiv,1001+ employees,Outsourcing,1.0,Web Development,Unfinished higher,Advanced,False,Senior Software Engineer,75600,JavaScript,11/06/2018 12:42:07,male,,2.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
30,24000,Kyiv,11-50 employees,Outsourcing,1.5,Embedded,Higher,Upper-Intermediate,False,Senior Software Engineer,56000,C,11/06/2018 12:42:24,male,,7.0,KPI,Mozilla/5.0 (X11; Linux i686 on x86_64; rv:52.0) Gecko/20100101 Firefox/52.0
32,8400,Kharkiv,11-50 employees,Outsourcing,1.0,"Web Development,eCommerce",Higher,Pre-Intermediate,False,Junior Software Engineer,19600,PHP,11/06/2018 12:42:29,male,,1.5,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
33,11520,Zhytomyr,1-10 employees,Product,10.0,"Desktop Applications,Banking and Finance",Unfinished higher,Intermediate,False,Software Engineer,26880,SQL,11/06/2018 12:42:32,male,,10.0,ZSTU,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
29,36000,Kyiv,201-1000 employees,Outsourcing,7.0,Web Development,Higher,Intermediate,False,Software Engineer,84000,C#/.NET,11/06/2018 12:42:38,male,,9.0,KPI,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
34,28800,Kyiv,1001+ employees,Outsourcing,1.0,Other,Higher,Intermediate,False,Software Engineer,67200,C#/.NET,11/06/2018 12:42:40,male,,4.0,KNU,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
28,9600,Kyiv,1-10 employees,Outsourcing,2.0,"Web Development,Telecom",Higher,Advanced,False,Senior Software Engineer,22400,JavaScript,11/06/2018 12:43:01,male,,7.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
20,12000,Kyiv,201-1000 employees,Outsourcing,1.0,Web Development,Unfinished higher,Intermediate,True,Junior Software Engineer,28000,JavaScript,11/06/2018 12:43:29,male,,2.0,NAU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
26,19200,Kyiv,51-200 employees,Product,1.5,"Web Development,eCommerce",Higher,Intermediate,False,Software Engineer,44800,C#/.NET,11/06/2018 12:43:44,male,,1.5,KNUSA,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
28,36000,Kyiv,11-50 employees,Outsourcing,1.5,"Web Development,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,84000,Ruby/Rails,11/06/2018 12:43:46,male,,4.0,DonNTU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
22,4200,Kyiv,1-10 employees,Product,0.25,Android,Unfinished higher,Upper-Intermediate,True,Junior Software Engineer,9800,Java,11/06/2018 12:43:59,male,,0.5,KNUTS,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"
38,9000,Poltava,11-50 employees,Product,1.0,"Web Development,Corporate Systems",Higher,Intermediate,False,Software Engineer,21000,C#/.NET,11/06/2018 12:44:00,male,,10.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
30,7800,Dnipro,11-50 employees,Outsourcing,0.5,Web Development,Higher,Intermediate,False,Junior Software Engineer,18200,PHP,11/06/2018 12:44:05,male,,1.0,DNUZT,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
21,7800,Kyiv,11-50 employees,Product,0.25,"Web Development,Corporate Systems",Higher,Upper-Intermediate,True,Junior Software Engineer,18200,C#/.NET,11/06/2018 12:44:09,male,,1.5,KPI,"Mozilla/5.0 (Linux; Android 7.0; MI MAX Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.68 Mobile Safari/537.36"
21,5400,Khmelnytskyi,11-50 employees,Outsourcing,0.25,"Desktop Applications,Web Development",Unfinished higher,Intermediate,True,Junior Software Engineer,12600,C#/.NET,11/06/2018 12:44:14,male,,1.0,KhNU (Khmelnytskyi),"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
22,19380,Kyiv,201-1000 employees,Product,2.0,"Web Development,Corporate Systems",Unfinished higher,Pre-Intermediate,True,Software Engineer,45220,JavaScript,11/06/2018 12:44:26,male,,3.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
30,18000,Chernihiv,51-200 employees,Outsourcing,3.0,Web Development,Higher,Intermediate,False,Software Engineer,42000,Other,11/06/2018 12:44:28,male,,5.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
38,15600,Other,51-200 employees,Outsourcing,4.0,"Android,iOS",Higher,Intermediate,False,Software Engineer,36400,C#/.NET,11/06/2018 12:45:34,male,,10.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
23,22800,Kyiv,11-50 employees,Product,1.5,Web Development,Higher,Pre-Intermediate,False,Software Engineer,53200,PHP,11/06/2018 12:45:39,male,,3.0,KNU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
30,27600,Kyiv,11-50 employees,Product,2.0,Web Development,Higher,Intermediate,False,Software Engineer,64400,Java,11/06/2018 12:45:49,male,,2.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
30,18600,Dnipro,1001+ employees,Outsourcing,0.5,"Desktop Applications,Web Development",Higher,Pre-Intermediate,False,Software Engineer,43400,C#/.NET,11/06/2018 12:46:05,male,,3.0,NMU,"Mozilla/5.0 (Linux; Android 7.0; SM-J710F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.68 Mobile Safari/537.36"
30,19200,Kharkiv,11-50 employees,Other,0.5,Web Development,Higher,Intermediate,False,Software Engineer,44800,JavaScript,11/06/2018 12:46:32,male,,6.0,KhPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
19,6000,Vinnytsia,201-1000 employees,Outsourcing,1.0,Web Development,Unfinished higher,Pre-Intermediate,True,Junior Software Engineer,14000,C#/.NET,11/06/2018 12:46:33,male,,1.0,VNTU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
28,9000,Lviv,11-50 employees,Product,1.5,"Web Development,Multimedia",Higher,Intermediate,False,Junior Software Engineer,21000,Java,11/06/2018 12:46:39,male,,1.5,Lviv Polytechnic,"Mozilla/5.0 (Linux; Android 8.1.0; Nexus 5X Build/OPM6.171019.030.B1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
33,24000,Vinnytsia,51-200 employees,Outsourcing,4.0,Web Development,Higher,Intermediate,False,Software Engineer,56000,JavaScript,11/06/2018 12:46:49,male,,8.0,VNTU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
23,6000,Kyiv,1-10 employees,Outsourcing,0.0,"Web Development,eCommerce",Higher,Upper-Intermediate,False,Junior Software Engineer,14000,JavaScript,11/06/2018 12:47:01,male,,0.5,KNU,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
27,6000,Kyiv,11-50 employees,Product,0.25,Web Development,Higher,Pre-Intermediate,False,Junior Software Engineer,14000,Python,11/06/2018 12:47:03,male,,0.25,KPI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
35,10800,Dnipro,1001+ employees,Outsourcing,1.0,Web Development,Higher,Upper-Intermediate,False,Junior Software Engineer,25200,Python,11/06/2018 12:47:07,male,,1.0,DNU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
26,12000,Kyiv,1-10 employees,Outsourcing,0.25,Embedded,Higher,Elementary,False,Junior Software Engineer,28000,C,11/06/2018 12:47:12,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
28,5040,Dnipro,11-50 employees,Outstaffing,0.0,"Web Development,eCommerce",Secondary,Pre-Intermediate,False,Junior Software Engineer,11760,PHP,11/06/2018 12:47:22,male,,1.5,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
40,10800,Kyiv,51-200 employees,Outsourcing,1.0,Android,Higher,Pre-Intermediate,False,Software Engineer,25200,Kotlin,11/06/2018 12:47:31,male,,4.0,Other,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
24,18000,Odesa,1-10 employees,Product,1.5,"Web Development,eCommerce",Higher,Pre-Intermediate,False,Software Engineer,42000,PHP,11/06/2018 12:47:38,male,,2.0,DNUZT,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
28,40800,Kharkiv,51-200 employees,Outstaffing,1.0,"Web Development,Corporate Systems",Unfinished higher,Upper-Intermediate,False,Senior Software Engineer,95200,PHP,11/06/2018 12:47:40,male,,10.0,Other,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.12 (KHTML, like Gecko) Maxthon/3.0 Chrome/26.0.1410.43 Safari/535.12"
22,12000,Zaporizhia,11-50 employees,Product,0.5,Web Development,Unfinished higher,Intermediate,False,Junior Software Engineer,28000,Ruby/Rails,11/06/2018 12:47:58,male,,1.5,ZNTU,Mozilla/5.0 (Android 7.1.2; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0
27,36480,Kyiv,1001+ employees,Outstaffing,1.5,Other,Unfinished higher,Advanced,False,Senior Software Engineer,85120,C#/.NET,11/06/2018 12:48:26,female,,4.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
18,3600,Lviv,51-200 employees,Outsourcing,0.0,Android,Unfinished higher,Pre-Intermediate,True,Junior Software Engineer,8400,C#/.NET,11/06/2018 12:48:32,male,,0.0,Lviv Polytechnic,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
25,4560,Kyiv,1-10 employees,Product,0.25,Gamedev,Higher,Intermediate,False,Junior Software Engineer,10640,C#/.NET,11/06/2018 12:48:33,male,,0.25,KhAI,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.68 Mobile Safari/537.36"
21,19200,Kyiv,51-200 employees,Product,0.0,Android,Unfinished higher,Intermediate,False,Junior Software Engineer,44800,Java,11/06/2018 12:48:38,male,,1.5,NAU,"Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 3 Build/OPM1.171019.018) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
20,14400,Kyiv,51-200 employees,Outstaffing,2.0,Web Development,Unfinished higher,Advanced,True,Software Engineer,33600,C#/.NET,11/06/2018 12:48:50,male,,2.0,KNU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
23,11400,Remote,11-50 employees,Other,0.5,Web Development,Higher,Pre-Intermediate,False,Software Engineer,26600,PHP,11/06/2018 12:49:01,male,,4.0,DonNU,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
22,6000,Kyiv,1-10 employees,Startup,0.25,Web Development,Higher,Upper-Intermediate,False,Junior Software Engineer,14000,Python,11/06/2018 12:49:26,male,,0.25,KPI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.183 Safari/537.36 Vivaldi/1.96.1147.42"
20,48000,Kyiv,11-50 employees,Outstaffing,0.0,Web Development,Higher,Upper-Intermediate,True,Senior Software Engineer,112000,JavaScript,11/06/2018 12:49:28,male,,5.0,NaUKMA,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
32,42000,Lviv,201-1000 employees,Outsourcing,3.0,"Multimedia,Other",Higher,Upper-Intermediate,False,Senior Software Engineer,98000,Scala,11/06/2018 12:49:37,male,,7.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.44"
21,10800,Kherson,201-1000 employees,Outsourcing,0.5,"Web Development,Telecom",Higher,Upper-Intermediate,False,Junior Software Engineer,25200,C#/.NET,11/06/2018 12:49:37,male,,3.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
33,48000,Kyiv,1001+ employees,Outsourcing,4.0,eCommerce,Higher,Upper-Intermediate,False,Senior Software Engineer,112000,Java,11/06/2018 12:49:39,male,,9.0,KhNURE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
23,18000,Dnipro,51-200 employees,Product,1.0,Other,Higher,Intermediate,False,Software Engineer,42000,Python,11/06/2018 12:50:06,male,,2.0,DNU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
22,13200,Rivne,1001+ employees,Outsourcing,1.0,Web Development,Unfinished higher,Upper-Intermediate,False,Software Engineer,30800,C#/.NET,11/06/2018 12:50:07,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
27,24300,Kyiv,1001+ employees,Outsourcing,2.0,"Telecom,Corporate Systems",Higher,Advanced,False,Software Engineer,56700,Java,11/06/2018 12:50:09,male,,3.0,KPI,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
